schedule_id,doctor_id,shift_date,shift_start,shift_end
SCH0000499,DOC0002,11/27/2024,20:00,8:00
SCH0000500,DOC0002,11/29/2024,8:00,14:00
SCH0000501,DOC0002,12/1/2024,14:00,20:00
SCH0000502,DOC0002,12/3/2024,14:00,20:00
SCH0000503,DOC0002,12/3/2024,8:00,14:00
SCH0000504,DOC0002,12/4/2024,14:00,20:00
SCH0000505,DOC0002,12/5/2024,20:00,8:00
SCH0000506,DOC0002,12/6/2024,14:00,20:00
SCH0000507,DOC0002,12/6/2024,8:00,14:00
SCH0000508,DOC0002,12/7/2024,20:00,8:00
SCH0000509,DOC0002,12/7/2024,14:00,20:00
SCH0000510,DOC0002,12/8/2024,20:00,8:00
SCH0000511,DOC0002,12/9/2024,14:00,20:00
SCH0000512,DOC0002,12/9/2024,20:00,8:00
SCH0000513,DOC0002,12/10/2024,20:00,8:00
SCH0000514,DOC0002,12/12/2024,20:00,8:00
SCH0000515,DOC0002,12/13/2024,8:00,14:00
SCH0000516,DOC0002,12/16/2024,14:00,20:00
SCH0000517,DOC0002,12/16/2024,20:00,8:00
SCH0000518,DOC0002,12/17/2024,8:00,14:00
SCH0000519,DOC0002,12/18/2024,20:00,8:00
SCH0000520,DOC0002,12/19/2024,20:00,8:00
SCH0000521,DOC0002,12/22/2024,14:00,20:00
SCH0000522,DOC0002,12/23/2024,20:00,8:00
SCH0000523,DOC0002,12/24/2024,20:00,8:00
SCH0000524,DOC0002,12/24/2024,14:00,20:00
SCH0000525,DOC0002,12/26/2024,14:00,20:00
SCH0000526,DOC0002,12/27/2024,20:00,8:00
SCH0000527,DOC0002,12/28/2024,8:00,14:00
SCH0000528,DOC0002,12/28/2024,14:00,20:00
SCH0000529,DOC0002,12/29/2024,20:00,8:00
SCH0000530,DOC0002,12/29/2024,14:00,20:00
SCH0000531,DOC0002,12/30/2024,14:00,20:00
SCH0000532,DOC0002,12/31/2024,8:00,14:00
SCH0000533,DOC0002,12/31/2024,20:00,8:00
SCH0000534,DOC0002,1/1/2025,14:00,20:00
SCH0000535,DOC0002,1/3/2025,8:00,14:00
SCH0000536,DOC0002,1/4/2025,20:00,8:00
SCH0000537,DOC0002,1/7/2025,20:00,8:00
SCH0000538,DOC0002,1/8/2025,20:00,8:00
SCH0000539,DOC0002,1/8/2025,8:00,14:00
SCH0000540,DOC0002,1/9/2025,20:00,8:00
SCH0000541,DOC0002,1/9/2025,14:00,20:00
SCH0000542,DOC0002,1/11/2025,14:00,20:00
SCH0000543,DOC0002,1/12/2025,8:00,14:00
SCH0000544,DOC0002,1/13/2025,20:00,8:00
SCH0000545,DOC0002,1/13/2025,8:00,14:00
SCH0000546,DOC0002,1/18/2025,8:00,14:00
SCH0000547,DOC0002,1/19/2025,14:00,20:00
SCH0000548,DOC0002,1/20/2025,8:00,14:00
SCH0000549,DOC0002,1/24/2025,8:00,14:00
SCH0000550,DOC0002,1/26/2025,20:00,8:00
SCH0000551,DOC0002,1/26/2025,8:00,14:00
SCH0000552,DOC0002,1/27/2025,20:00,8:00
SCH0000553,DOC0002,1/29/2025,8:00,14:00
SCH0000554,DOC0002,1/29/2025,20:00,8:00
SCH0000555,DOC0002,1/30/2025,20:00,8:00
SCH0000556,DOC0002,2/1/2025,8:00,14:00
SCH0000557,DOC0002,2/1/2025,14:00,20:00
SCH0000558,DOC0002,2/2/2025,20:00,8:00
SCH0000559,DOC0002,2/3/2025,14:00,20:00
SCH0000560,DOC0002,2/7/2025,8:00,14:00
SCH0000561,DOC0002,2/11/2025,8:00,14:00
SCH0000562,DOC0002,2/11/2025,14:00,20:00
SCH0000563,DOC0002,2/12/2025,20:00,8:00
SCH0000564,DOC0002,2/13/2025,14:00,20:00
SCH0000565,DOC0002,2/14/2025,14:00,20:00
SCH0000566,DOC0002,2/15/2025,20:00,8:00
SCH0000567,DOC0002,2/18/2025,20:00,8:00
SCH0000568,DOC0002,2/18/2025,14:00,20:00
SCH0000569,DOC0002,2/21/2025,8:00,14:00
SCH0000570,DOC0002,2/21/2025,20:00,8:00
SCH0000571,DOC0002,2/22/2025,20:00,8:00
SCH0000572,DOC0002,2/23/2025,20:00,8:00
SCH0000573,DOC0002,2/23/2025,8:00,14:00
SCH0000574,DOC0002,2/24/2025,14:00,20:00
SCH0000575,DOC0002,2/25/2025,20:00,8:00
SCH0000576,DOC0002,2/26/2025,8:00,14:00
SCH0000577,DOC0002,2/27/2025,20:00,8:00
SCH0000578,DOC0002,3/4/2025,20:00,8:00
SCH0000579,DOC0002,3/4/2025,8:00,14:00
SCH0000580,DOC0002,3/6/2025,20:00,8:00
SCH0000581,DOC0002,3/6/2025,8:00,14:00
SCH0000582,DOC0002,3/7/2025,20:00,8:00
SCH0000583,DOC0002,3/8/2025,14:00,20:00
SCH0000584,DOC0002,3/10/2025,14:00,20:00
SCH0000585,DOC0002,3/11/2025,20:00,8:00
SCH0000586,DOC0002,3/12/2025,8:00,14:00
SCH0000587,DOC0002,3/12/2025,20:00,8:00
SCH0000588,DOC0002,3/16/2025,8:00,14:00
SCH0000589,DOC0002,3/16/2025,14:00,20:00
SCH0000590,DOC0002,3/17/2025,20:00,8:00
SCH0000591,DOC0002,3/18/2025,20:00,8:00
SCH0000592,DOC0002,3/20/2025,14:00,20:00
SCH0000593,DOC0002,3/21/2025,14:00,20:00
SCH0000594,DOC0002,3/23/2025,8:00,14:00
SCH0000595,DOC0002,3/25/2025,14:00,20:00
SCH0000596,DOC0002,3/26/2025,8:00,14:00
SCH0000597,DOC0002,3/27/2025,14:00,20:00
SCH0000598,DOC0002,3/28/2025,8:00,14:00
SCH0000599,DOC0002,3/28/2025,14:00,20:00
SCH0000600,DOC0002,3/30/2025,8:00,14:00
SCH0000601,DOC0002,4/1/2025,20:00,8:00
SCH0000602,DOC0002,4/3/2025,20:00,8:00
SCH0000603,DOC0002,4/4/2025,20:00,8:00
SCH0000604,DOC0002,4/7/2025,8:00,14:00
SCH0000605,DOC0002,4/11/2025,20:00,8:00
SCH0000606,DOC0002,4/12/2025,14:00,20:00
SCH0000607,DOC0002,4/13/2025,8:00,14:00
SCH0000608,DOC0002,4/14/2025,14:00,20:00
SCH0000609,DOC0002,4/14/2025,20:00,8:00
SCH0000610,DOC0002,4/15/2025,20:00,8:00
SCH0000611,DOC0002,4/15/2025,8:00,14:00
SCH0000612,DOC0002,4/17/2025,20:00,8:00
SCH0000613,DOC0002,4/20/2025,20:00,8:00
SCH0000614,DOC0002,4/21/2025,8:00,14:00
SCH0000615,DOC0002,4/22/2025,20:00,8:00
SCH0000616,DOC0002,4/24/2025,8:00,14:00
SCH0000617,DOC0002,4/26/2025,14:00,20:00
SCH0000618,DOC0002,4/27/2025,8:00,14:00
SCH0000619,DOC0002,4/28/2025,14:00,20:00
SCH0000620,DOC0002,5/2/2025,8:00,14:00
SCH0000621,DOC0002,5/2/2025,14:00,20:00
SCH0000622,DOC0002,5/4/2025,8:00,14:00
SCH0000623,DOC0002,5/4/2025,20:00,8:00
SCH0000624,DOC0002,5/6/2025,14:00,20:00
SCH0000625,DOC0002,5/9/2025,14:00,20:00
SCH0000626,DOC0003,5/9/2024,8:00,14:00
SCH0000627,DOC0003,5/10/2024,14:00,20:00
SCH0000628,DOC0003,5/15/2024,8:00,14:00
SCH0000629,DOC0003,5/15/2024,14:00,20:00
SCH0000630,DOC0003,5/18/2024,14:00,20:00
SCH0000631,DOC0003,5/19/2024,14:00,20:00
SCH0000632,DOC0003,5/20/2024,14:00,20:00
SCH0000633,DOC0003,5/20/2024,20:00,8:00
SCH0000634,DOC0003,5/21/2024,14:00,20:00
SCH0000635,DOC0003,5/22/2024,14:00,20:00
SCH0000636,DOC0003,5/23/2024,8:00,14:00
SCH0000637,DOC0003,5/23/2024,20:00,8:00
SCH0000638,DOC0003,5/26/2024,20:00,8:00
SCH0000639,DOC0003,5/28/2024,14:00,20:00
SCH0000640,DOC0003,5/30/2024,20:00,8:00
SCH0000641,DOC0003,5/30/2024,14:00,20:00
SCH0000642,DOC0003,5/31/2024,14:00,20:00
SCH0000643,DOC0003,6/1/2024,8:00,14:00
SCH0000644,DOC0003,6/1/2024,14:00,20:00
SCH0000645,DOC0003,6/3/2024,20:00,8:00
SCH0000646,DOC0003,6/4/2024,8:00,14:00
SCH0000647,DOC0003,6/4/2024,20:00,8:00
SCH0000648,DOC0003,6/5/2024,14:00,20:00
SCH0000649,DOC0003,6/6/2024,20:00,8:00
SCH0000650,DOC0003,6/6/2024,8:00,14:00
SCH0000651,DOC0003,6/11/2024,8:00,14:00
SCH0000652,DOC0003,6/11/2024,20:00,8:00
SCH0000653,DOC0003,6/12/2024,20:00,8:00
SCH0000654,DOC0003,6/12/2024,8:00,14:00
SCH0000655,DOC0003,6/13/2024,20:00,8:00
SCH0000656,DOC0003,6/14/2024,20:00,8:00
SCH0000657,DOC0003,6/15/2024,14:00,20:00
SCH0000658,DOC0003,6/16/2024,20:00,8:00
SCH0000659,DOC0003,6/16/2024,14:00,20:00
SCH0000660,DOC0003,6/18/2024,8:00,14:00
SCH0000661,DOC0003,6/19/2024,20:00,8:00
SCH0000662,DOC0003,6/21/2024,8:00,14:00
SCH0000663,DOC0003,6/22/2024,14:00,20:00
SCH0000664,DOC0003,6/23/2024,20:00,8:00
SCH0000665,DOC0003,6/24/2024,14:00,20:00
SCH0000666,DOC0003,6/26/2024,20:00,8:00
SCH0000667,DOC0003,6/28/2024,8:00,14:00
SCH0000668,DOC0003,6/29/2024,14:00,20:00
SCH0000669,DOC0003,6/30/2024,14:00,20:00
SCH0000670,DOC0003,7/1/2024,14:00,20:00
SCH0000671,DOC0003,7/2/2024,20:00,8:00
SCH0000672,DOC0003,7/5/2024,20:00,8:00
SCH0000673,DOC0003,7/7/2024,14:00,20:00
SCH0000674,DOC0003,7/8/2024,14:00,20:00
SCH0000675,DOC0003,7/11/2024,14:00,20:00
SCH0000676,DOC0003,7/13/2024,20:00,8:00
SCH0000677,DOC0003,7/13/2024,8:00,14:00
SCH0000678,DOC0003,7/14/2024,14:00,20:00
SCH0000679,DOC0003,7/14/2024,20:00,8:00
SCH0000680,DOC0003,7/15/2024,14:00,20:00
SCH0000681,DOC0003,7/16/2024,20:00,8:00
SCH0000682,DOC0003,7/17/2024,14:00,20:00
SCH0000683,DOC0003,7/19/2024,8:00,14:00
SCH0000684,DOC0003,7/21/2024,20:00,8:00
SCH0000685,DOC0003,7/21/2024,14:00,20:00
SCH0000686,DOC0003,7/22/2024,14:00,20:00
SCH0000687,DOC0003,7/22/2024,20:00,8:00
SCH0000688,DOC0003,7/23/2024,20:00,8:00
SCH0000689,DOC0003,7/24/2024,8:00,14:00
SCH0000690,DOC0003,7/26/2024,14:00,20:00
SCH0000691,DOC0003,7/26/2024,20:00,8:00
SCH0000692,DOC0003,7/29/2024,20:00,8:00
SCH0000693,DOC0003,7/31/2024,8:00,14:00
SCH0000694,DOC0003,8/2/2024,8:00,14:00
SCH0000695,DOC0003,8/4/2024,14:00,20:00
SCH0000696,DOC0003,8/4/2024,20:00,8:00
SCH0000697,DOC0003,8/5/2024,14:00,20:00
SCH0000698,DOC0003,8/5/2024,8:00,14:00
SCH0000699,DOC0003,8/6/2024,8:00,14:00
SCH0000700,DOC0003,8/6/2024,20:00,8:00
SCH0000701,DOC0003,8/10/2024,20:00,8:00
SCH0000702,DOC0003,8/10/2024,8:00,14:00
SCH0000703,DOC0003,8/11/2024,20:00,8:00
SCH0000704,DOC0003,8/12/2024,20:00,8:00
SCH0000705,DOC0003,8/12/2024,8:00,14:00
SCH0000706,DOC0003,8/13/2024,14:00,20:00
SCH0000707,DOC0003,8/14/2024,20:00,8:00
SCH0000708,DOC0003,8/15/2024,8:00,14:00
SCH0000709,DOC0003,8/17/2024,8:00,14:00
SCH0000710,DOC0003,8/17/2024,14:00,20:00
SCH0000711,DOC0003,8/18/2024,8:00,14:00
SCH0000712,DOC0003,8/19/2024,14:00,20:00
SCH0000713,DOC0003,8/19/2024,20:00,8:00
SCH0000714,DOC0003,8/20/2024,8:00,14:00
SCH0000715,DOC0003,8/21/2024,14:00,20:00
SCH0000716,DOC0003,8/22/2024,20:00,8:00
SCH0000717,DOC0003,8/22/2024,14:00,20:00
SCH0000718,DOC0003,8/23/2024,8:00,14:00
SCH0000719,DOC0003,8/23/2024,20:00,8:00
SCH0000720,DOC0003,8/24/2024,20:00,8:00
SCH0000721,DOC0003,8/24/2024,8:00,14:00
SCH0000722,DOC0003,8/25/2024,20:00,8:00
SCH0000723,DOC0003,8/27/2024,14:00,20:00
SCH0000724,DOC0003,8/28/2024,20:00,8:00
SCH0000725,DOC0003,8/29/2024,14:00,20:00
SCH0000726,DOC0003,8/29/2024,8:00,14:00
SCH0000727,DOC0003,8/30/2024,14:00,20:00
SCH0000728,DOC0003,8/30/2024,20:00,8:00
SCH0000729,DOC0003,9/1/2024,8:00,14:00
SCH0000730,DOC0003,9/1/2024,14:00,20:00
SCH0000731,DOC0003,9/2/2024,8:00,14:00
SCH0000732,DOC0003,9/3/2024,8:00,14:00
SCH0000733,DOC0003,9/4/2024,14:00,20:00
SCH0000734,DOC0003,9/4/2024,20:00,8:00
SCH0000735,DOC0003,9/6/2024,14:00,20:00
SCH0000736,DOC0003,9/7/2024,20:00,8:00
SCH0000737,DOC0003,9/8/2024,20:00,8:00
SCH0000738,DOC0003,9/9/2024,8:00,14:00
SCH0000739,DOC0003,9/10/2024,8:00,14:00
SCH0000740,DOC0003,9/12/2024,14:00,20:00
SCH0000741,DOC0003,9/16/2024,8:00,14:00
SCH0000742,DOC0003,9/19/2024,14:00,20:00
SCH0000743,DOC0003,9/19/2024,20:00,8:00
SCH0000744,DOC0003,9/20/2024,8:00,14:00
SCH0000745,DOC0003,9/23/2024,14:00,20:00
SCH0000746,DOC0003,9/24/2024,14:00,20:00
SCH0000747,DOC0003,9/25/2024,20:00,8:00
SCH0000748,DOC0003,9/25/2024,8:00,14:00
SCH0000749,DOC0003,9/27/2024,14:00,20:00
SCH0000750,DOC0003,9/28/2024,8:00,14:00
SCH0000751,DOC0003,9/28/2024,20:00,8:00
SCH0000752,DOC0003,9/29/2024,8:00,14:00
SCH0000753,DOC0003,10/1/2024,14:00,20:00
SCH0000754,DOC0003,10/1/2024,20:00,8:00
SCH0000755,DOC0003,10/2/2024,8:00,14:00
SCH0000756,DOC0003,10/3/2024,20:00,8:00
SCH0000757,DOC0003,10/4/2024,14:00,20:00
SCH0000758,DOC0003,10/6/2024,20:00,8:00
SCH0000759,DOC0003,10/6/2024,8:00,14:00
SCH0000760,DOC0003,10/7/2024,14:00,20:00
SCH0000761,DOC0003,10/7/2024,20:00,8:00
SCH0000762,DOC0003,10/8/2024,14:00,20:00
SCH0000763,DOC0003,10/8/2024,20:00,8:00
SCH0000764,DOC0003,10/9/2024,8:00,14:00
SCH0000765,DOC0003,10/10/2024,14:00,20:00
SCH0000766,DOC0003,10/11/2024,20:00,8:00
SCH0000767,DOC0003,10/12/2024,14:00,20:00
SCH0000768,DOC0003,10/13/2024,8:00,14:00
SCH0000769,DOC0003,10/16/2024,20:00,8:00
SCH0000770,DOC0003,10/16/2024,14:00,20:00
SCH0000771,DOC0003,10/17/2024,8:00,14:00
SCH0000772,DOC0003,10/18/2024,20:00,8:00
SCH0000773,DOC0003,10/18/2024,14:00,20:00
SCH0000774,DOC0003,10/20/2024,20:00,8:00
SCH0000775,DOC0003,10/20/2024,14:00,20:00
SCH0000776,DOC0003,10/21/2024,14:00,20:00
SCH0000777,DOC0003,10/21/2024,8:00,14:00
SCH0000778,DOC0003,10/24/2024,20:00,8:00
SCH0000779,DOC0003,10/24/2024,14:00,20:00
SCH0000780,DOC0003,10/25/2024,8:00,14:00
SCH0000781,DOC0003,10/26/2024,14:00,20:00
SCH0000782,DOC0003,10/28/2024,8:00,14:00
SCH0000783,DOC0003,10/28/2024,14:00,20:00
SCH0000784,DOC0003,10/29/2024,20:00,8:00
SCH0000785,DOC0003,11/1/2024,14:00,20:00
SCH0000786,DOC0003,11/2/2024,8:00,14:00
SCH0000787,DOC0003,11/3/2024,8:00,14:00
SCH0000788,DOC0003,11/4/2024,20:00,8:00
SCH0000789,DOC0003,11/6/2024,14:00,20:00
SCH0000790,DOC0003,11/7/2024,14:00,20:00
SCH0000791,DOC0003,11/7/2024,8:00,14:00
SCH0000792,DOC0003,11/8/2024,14:00,20:00
SCH0000793,DOC0003,11/8/2024,20:00,8:00
SCH0000794,DOC0003,11/11/2024,8:00,14:00
SCH0000795,DOC0003,11/12/2024,20:00,8:00
SCH0000796,DOC0003,11/14/2024,14:00,20:00
SCH0000797,DOC0003,11/14/2024,20:00,8:00
SCH0000798,DOC0003,11/15/2024,20:00,8:00
SCH0000799,DOC0003,11/16/2024,14:00,20:00
SCH0000800,DOC0003,11/17/2024,20:00,8:00
SCH0000801,DOC0003,11/18/2024,14:00,20:00
SCH0000802,DOC0003,11/23/2024,8:00,14:00
SCH0000803,DOC0003,11/23/2024,14:00,20:00
SCH0000804,DOC0003,11/24/2024,14:00,20:00
SCH0000805,DOC0003,11/24/2024,8:00,14:00
SCH0000806,DOC0003,11/25/2024,14:00,20:00
SCH0000807,DOC0003,11/27/2024,8:00,14:00
SCH0000808,DOC0003,11/28/2024,14:00,20:00
SCH0000809,DOC0003,11/28/2024,20:00,8:00
SCH0000810,DOC0003,11/29/2024,14:00,20:00
SCH0000811,DOC0003,12/2/2024,8:00,14:00
SCH0000812,DOC0003,12/2/2024,20:00,8:00
SCH0000813,DOC0003,12/3/2024,20:00,8:00
SCH0000814,DOC0003,12/4/2024,14:00,20:00
SCH0000815,DOC0003,12/6/2024,14:00,20:00
SCH0000816,DOC0003,12/7/2024,14:00,20:00
SCH0000817,DOC0003,12/7/2024,8:00,14:00
SCH0000818,DOC0003,12/8/2024,14:00,20:00
SCH0000819,DOC0003,12/8/2024,8:00,14:00
SCH0000820,DOC0003,12/9/2024,14:00,20:00
SCH0000821,DOC0003,12/12/2024,8:00,14:00
SCH0000822,DOC0003,12/12/2024,14:00,20:00
SCH0000823,DOC0003,12/14/2024,20:00,8:00
SCH0000824,DOC0003,12/15/2024,8:00,14:00
SCH0000825,DOC0003,12/17/2024,8:00,14:00
SCH0000826,DOC0003,12/18/2024,14:00,20:00
SCH0000827,DOC0003,12/18/2024,8:00,14:00
SCH0000828,DOC0003,12/19/2024,20:00,8:00
SCH0000829,DOC0003,12/19/2024,14:00,20:00
SCH0000830,DOC0003,12/20/2024,8:00,14:00
SCH0000831,DOC0003,12/21/2024,8:00,14:00
SCH0000832,DOC0003,12/23/2024,8:00,14:00
SCH0000833,DOC0003,12/23/2024,14:00,20:00
SCH0000834,DOC0003,12/24/2024,14:00,20:00
SCH0000835,DOC0003,12/25/2024,8:00,14:00
SCH0000836,DOC0003,12/27/2024,14:00,20:00
SCH0000837,DOC0003,12/28/2024,8:00,14:00
SCH0000838,DOC0003,12/31/2024,8:00,14:00
SCH0000839,DOC0003,1/2/2025,14:00,20:00
SCH0000840,DOC0003,1/2/2025,20:00,8:00
SCH0000841,DOC0003,1/3/2025,14:00,20:00
SCH0000842,DOC0003,1/3/2025,20:00,8:00
SCH0000843,DOC0003,1/4/2025,20:00,8:00
SCH0000844,DOC0003,1/4/2025,14:00,20:00
SCH0000845,DOC0003,1/5/2025,20:00,8:00
SCH0000846,DOC0003,1/8/2025,8:00,14:00
SCH0000847,DOC0003,1/8/2025,20:00,8:00
SCH0000848,DOC0003,1/10/2025,8:00,14:00
SCH0000849,DOC0003,1/11/2025,20:00,8:00
SCH0000850,DOC0003,1/12/2025,20:00,8:00
SCH0000851,DOC0003,1/18/2025,8:00,14:00
SCH0000852,DOC0003,1/18/2025,14:00,20:00
SCH0000853,DOC0003,1/20/2025,8:00,14:00
SCH0000854,DOC0003,1/21/2025,8:00,14:00
SCH0000855,DOC0003,1/21/2025,14:00,20:00
SCH0000856,DOC0003,1/23/2025,20:00,8:00
SCH0000857,DOC0003,1/24/2025,8:00,14:00
SCH0000858,DOC0003,1/26/2025,14:00,20:00
SCH0000859,DOC0003,1/29/2025,8:00,14:00
SCH0000860,DOC0003,1/30/2025,8:00,14:00
SCH0000861,DOC0003,1/30/2025,20:00,8:00
SCH0000862,DOC0003,2/2/2025,14:00,20:00
SCH0000863,DOC0003,2/3/2025,8:00,14:00
SCH0000864,DOC0003,2/3/2025,20:00,8:00
SCH0000865,DOC0003,2/5/2025,14:00,20:00
SCH0000866,DOC0003,2/6/2025,8:00,14:00
SCH0000867,DOC0003,2/8/2025,8:00,14:00
SCH0000868,DOC0003,2/8/2025,14:00,20:00
SCH0000869,DOC0003,2/9/2025,14:00,20:00
SCH0000870,DOC0003,2/9/2025,20:00,8:00
SCH0000871,DOC0003,2/10/2025,8:00,14:00
SCH0000872,DOC0003,2/11/2025,20:00,8:00
SCH0000873,DOC0003,2/12/2025,20:00,8:00
SCH0000874,DOC0003,2/12/2025,14:00,20:00
SCH0000875,DOC0003,2/16/2025,20:00,8:00
SCH0000876,DOC0003,2/17/2025,8:00,14:00
SCH0000877,DOC0003,2/19/2025,8:00,14:00
SCH0000878,DOC0003,2/20/2025,14:00,20:00
SCH0000879,DOC0003,2/21/2025,8:00,14:00
SCH0000880,DOC0003,2/21/2025,20:00,8:00
SCH0000881,DOC0003,2/22/2025,14:00,20:00
SCH0000882,DOC0003,2/22/2025,20:00,8:00
SCH0000883,DOC0003,2/23/2025,14:00,20:00
SCH0000884,DOC0003,2/26/2025,8:00,14:00
SCH0000885,DOC0003,3/3/2025,14:00,20:00
SCH0000886,DOC0003,3/5/2025,14:00,20:00
SCH0000887,DOC0003,3/6/2025,20:00,8:00
SCH0000888,DOC0003,3/7/2025,14:00,20:00
SCH0000889,DOC0003,3/8/2025,8:00,14:00
SCH0000890,DOC0003,3/8/2025,14:00,20:00
SCH0000891,DOC0003,3/9/2025,20:00,8:00
SCH0000892,DOC0003,3/11/2025,20:00,8:00
SCH0000893,DOC0003,3/11/2025,14:00,20:00
SCH0000894,DOC0003,3/12/2025,20:00,8:00
SCH0000895,DOC0003,3/15/2025,8:00,14:00
SCH0000896,DOC0003,3/15/2025,14:00,20:00
SCH0000897,DOC0003,3/17/2025,20:00,8:00
SCH0000898,DOC0003,3/18/2025,14:00,20:00
SCH0000899,DOC0003,3/18/2025,8:00,14:00
SCH0000900,DOC0003,3/20/2025,8:00,14:00
SCH0000901,DOC0003,3/20/2025,20:00,8:00
SCH0000902,DOC0003,3/21/2025,14:00,20:00
SCH0000903,DOC0003,3/22/2025,14:00,20:00
SCH0000904,DOC0003,3/23/2025,20:00,8:00
SCH0000905,DOC0003,3/26/2025,14:00,20:00
SCH0000906,DOC0003,3/27/2025,20:00,8:00
SCH0000907,DOC0003,3/27/2025,8:00,14:00
SCH0000908,DOC0003,3/29/2025,20:00,8:00
SCH0000909,DOC0003,3/31/2025,14:00,20:00
SCH0000910,DOC0003,4/1/2025,14:00,20:00
SCH0000911,DOC0003,4/1/2025,8:00,14:00
SCH0000912,DOC0003,4/3/2025,20:00,8:00
SCH0000913,DOC0003,4/3/2025,8:00,14:00
SCH0000914,DOC0003,4/4/2025,14:00,20:00
SCH0000915,DOC0003,4/5/2025,20:00,8:00
SCH0000916,DOC0003,4/7/2025,8:00,14:00
SCH0000917,DOC0003,4/8/2025,20:00,8:00
SCH0000918,DOC0003,4/10/2025,20:00,8:00
SCH0000919,DOC0003,4/11/2025,8:00,14:00
SCH0000920,DOC0003,4/12/2025,8:00,14:00
SCH0000921,DOC0003,4/12/2025,14:00,20:00
SCH0000922,DOC0003,4/13/2025,8:00,14:00
SCH0000923,DOC0003,4/14/2025,8:00,14:00
SCH0000924,DOC0003,4/14/2025,20:00,8:00
SCH0000925,DOC0003,4/15/2025,8:00,14:00
SCH0000926,DOC0003,4/15/2025,20:00,8:00
SCH0000927,DOC0003,4/18/2025,14:00,20:00
SCH0000928,DOC0003,4/20/2025,8:00,14:00
SCH0000929,DOC0003,4/20/2025,14:00,20:00
SCH0000930,DOC0003,4/21/2025,14:00,20:00
SCH0000931,DOC0003,4/22/2025,14:00,20:00
SCH0000932,DOC0003,4/22/2025,20:00,8:00
SCH0000933,DOC0003,4/23/2025,14:00,20:00
SCH0000934,DOC0003,4/24/2025,8:00,14:00
SCH0000935,DOC0003,4/27/2025,20:00,8:00
SCH0000936,DOC0003,4/28/2025,8:00,14:00
SCH0000937,DOC0003,4/30/2025,8:00,14:00
SCH0000938,DOC0003,5/1/2025,8:00,14:00
SCH0000939,DOC0003,5/2/2025,14:00,20:00
SCH0000940,DOC0003,5/3/2025,14:00,20:00
SCH0000941,DOC0003,5/3/2025,8:00,14:00
SCH0000942,DOC0003,5/4/2025,20:00,8:00
SCH0000943,DOC0003,5/4/2025,8:00,14:00
SCH0000944,DOC0003,5/5/2025,8:00,14:00
SCH0000945,DOC0003,5/5/2025,14:00,20:00
SCH0000946,DOC0003,5/8/2025,14:00,20:00
SCH0000947,DOC0003,5/9/2025,8:00,14:00
SCH0000948,DOC0004,5/9/2024,20:00,8:00
SCH0000949,DOC0004,5/10/2024,14:00,20:00
SCH0000950,DOC0004,5/11/2024,8:00,14:00
SCH0000951,DOC0004,5/12/2024,14:00,20:00
SCH0000952,DOC0004,5/12/2024,20:00,8:00
SCH0000953,DOC0004,5/13/2024,20:00,8:00
SCH0000954,DOC0004,5/16/2024,8:00,14:00
SCH0000955,DOC0004,5/16/2024,14:00,20:00
SCH0000956,DOC0004,5/17/2024,20:00,8:00
SCH0000957,DOC0004,5/18/2024,14:00,20:00
SCH0000958,DOC0004,5/19/2024,8:00,14:00
SCH0000959,DOC0004,5/20/2024,8:00,14:00
SCH0000960,DOC0004,5/23/2024,14:00,20:00
SCH0000961,DOC0004,5/24/2024,14:00,20:00
SCH0000962,DOC0004,5/25/2024,8:00,14:00
SCH0000963,DOC0004,5/26/2024,8:00,14:00
SCH0000964,DOC0004,5/26/2024,14:00,20:00
SCH0000965,DOC0004,5/29/2024,20:00,8:00
SCH0000966,DOC0004,5/29/2024,8:00,14:00
SCH0000967,DOC0004,5/30/2024,20:00,8:00
SCH0000968,DOC0004,5/31/2024,14:00,20:00
SCH0000969,DOC0004,6/1/2024,8:00,14:00
SCH0000970,DOC0004,6/2/2024,14:00,20:00
SCH0000971,DOC0004,6/2/2024,20:00,8:00
SCH0000972,DOC0004,6/3/2024,8:00,14:00
SCH0000973,DOC0004,6/4/2024,20:00,8:00
SCH0000974,DOC0004,6/5/2024,8:00,14:00
SCH0000975,DOC0004,6/6/2024,14:00,20:00
SCH0000976,DOC0004,6/6/2024,8:00,14:00
SCH0000977,DOC0004,6/8/2024,14:00,20:00
SCH0000978,DOC0004,6/9/2024,14:00,20:00
SCH0000979,DOC0004,6/12/2024,20:00,8:00
SCH0000980,DOC0004,6/13/2024,8:00,14:00
SCH0000981,DOC0004,6/15/2024,14:00,20:00
SCH0000982,DOC0004,6/15/2024,20:00,8:00
SCH0000983,DOC0004,6/16/2024,8:00,14:00
SCH0000984,DOC0004,6/17/2024,14:00,20:00
SCH0000985,DOC0004,6/18/2024,8:00,14:00
SCH0000986,DOC0004,6/19/2024,14:00,20:00
SCH0000987,DOC0004,6/19/2024,20:00,8:00
SCH0000988,DOC0004,6/20/2024,14:00,20:00
SCH0000989,DOC0004,6/22/2024,8:00,14:00
SCH0000990,DOC0004,6/23/2024,14:00,20:00
SCH0000991,DOC0004,6/24/2024,14:00,20:00
SCH0000992,DOC0004,6/25/2024,14:00,20:00
SCH0000993,DOC0004,6/28/2024,8:00,14:00
SCH0000994,DOC0004,6/28/2024,20:00,8:00
SCH0000995,DOC0004,6/29/2024,8:00,14:00
SCH0000996,DOC0004,6/30/2024,8:00,14:00
SCH0000997,DOC0004,7/1/2024,14:00,20:00
